ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
81538,Banheiros adaptados|Bebedouro adaptado|Circuito de visitação adaptado|Rampa de acesso|Sanitário adaptado,Bebedouro adaptado,Obras e reproduções táteis,- NÃO INFORMADO -,Museu Histórico e Cultural de Arraias - MHCA,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,História,TO,Arraias,https://museuhistoricoeculturaldearraias.wordpress.com/wp-admin/edit.php?post_type=page,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81538
81541,Banheiros adaptados|Cadeira de rodas para uso do visitante|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Arqueológico e Ambiental de São João Marcos,PRIVADA – Empresa,Aberto,Unidade de conservação da natureza,Antropologia e arqueologia,RJ,Rio Claro (Rio de Janeiro),http://www.saojoaomarcos.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81541
81544,Corrimão nas escadas e rampas,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Instituto Histórico e Geográfico da Cidade de São Vicente,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,SP,São Vicente (São Paulo),http://www.saovicente.sp.gov.br/conheca/pontosturisticos/casabarao/index.asp,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81544
81545,Bebedouro adaptado|Corrimão nas escadas e rampas|Elevador adaptado,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Capela,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,MG,Uberaba,http://www.museudacapela.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81545
81548,Bebedouro adaptado|Corrimão nas escadas e rampas|Elevador adaptado|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos|Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Valores do Banco Central do Brasil,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Produção de bens e serviços,DF,Brasília,https://www.bcb.gov.br/?red-museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81548
81549,Banheiros adaptados|Bebedouro adaptado|Elevador|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Museu Regional do Iguaçu,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,Antropologia e arqueologia,PR,Reserva do Iguaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81549
81551,Corrimão nas escadas e rampas,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro Municipal de Memória,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,Sertãozinho (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81551
81552,Banheiros adaptados|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Fundação Casa Grande - Memorial do Homem Kariri,PARTICULAR,Aberto,Museu de Território/Ecomuseu,Antropologia e arqueologia,CE,Nova Olinda (Ceará),http://www.fundacaocasagrande.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81552
81556,Circuito de visitação adaptado|Corrimão nas escadas e rampas,- NÃO INFORMADO -,Guia multimídia (audioguia com monitor),- NÃO INFORMADO -,Museu Histórico de Lins,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,História,SP,Lins,http://museudelins.tumblr.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81556
81559,Corrimão nas escadas e rampas,- NÃO INFORMADO -,Maquetes táteis ou mapas em relevo,- NÃO INFORMADO -,Museu Casa de Santos Dumont,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RJ,Petrópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81559
81560,Banheiros adaptados|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO INFORMADO -,As peças do acervo que podem ser tocadas e algumas têm descrição em Braille,Museu das Esculturas Jurandir Maciel,PARTICULAR,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81560
81579,Banheiros adaptados|Elevador|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,Guia multimídia (audioguia com monitor),- NÃO INFORMADO -,Museu da Imagem e do Som de Balneário Camboriú,PARTICULAR,Aberto,Clássico/Tradicional,História,SC,Balneário Camboriú,http://www.misbc.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81579
81580,Banheiros adaptados|Cadeira de rodas para uso do visitante|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Museu Ângelo Spricigo,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,SC,Concórdia,http://www.angelospricigo.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81580
81582,Banheiros adaptados|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Clara Nunes,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Caetanópolis,http://www.institutoclaranunes.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81582
81583,Corrimão nas escadas e rampas,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial da Imigração Polonesa,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Araucária,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81583
81585,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico de Jaciara,PÚBLICA – Municipal,Aberto,Unidade de conservação da natureza,História,MT,Jaciara,https://www.facebook.com/profile.php?id=100011553849665&amp;fref=ts,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81585
81586,Circuito de visitação adaptado|Rampa de acesso|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,Maquetes táteis ou mapas em relevo|Obras e reproduções táteis|Sinalização tátil,- NÃO INFORMADO -,Museu Histórico e de Artes de Ibiporã,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Ibiporã,http://cultura.ibipora.pr.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81586
81592,Banheiros adaptados|Elevador,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Virtual de Uberlândia,PARTICULAR,Aberto,Virtual,História,MG,Uberlândia,http://www.museuvirtualdeuberlandia.com.br/site/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81592
81593,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de História Natural Casa Dom Aquino,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,MT,Cuiabá,http://www.cultura.mt.gov.br/-/2675771-museu-de-pre-historia,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81593
81594,Banheiros adaptados|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico de Vazante Salatiel Valeriano Correa,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Vazante,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81594
81597,Bebedouro adaptado|Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Elevador adaptado|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Bebedouro adaptado|Vaga de estacionamento exclusiva para idosos,Obras e reproduções táteis,"Percurso adaptado para pessoas cegas, incluindo informações em Dupla Leitura (Braille e tinta), audioguia, mapa e maquete tátil e pranchas com textos informativos em Braille|Além de material tátil elaborado pela equipe de educação do museu",Museu de Esculturas Felícia Leirner,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Campos do Jordão,http://www.museufelicialeirner.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81597
81599,Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Sanitário adaptado,Área de embarque e desembarque na porta,- NÃO POSSUI -,- NÃO POSSUI -,Museu Cidade da Música da Bahia,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,BA,Salvador,https://cidadedamusicadabahia.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81599
81601,Banheiros adaptados|Corrimão nas escadas e rampas|Sanitário adaptado,- NÃO INFORMADO -,Obras e reproduções táteis,- NÃO INFORMADO -,Memorial Luiz Gonzaga,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Recife,http://www.recife.pe.gov.br/mlg/gui/Index.php,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81601
81604,Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Sul Brasil,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Sul Brasil,http://www.sulbrasil.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81604
81605,Circuito de visitação adaptado,- NÃO INFORMADO -,Obras e reproduções táteis,Piso tátil,Museu de Tecnologia do Século XX,PRIVADA – Não informada,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,AL,Maceió,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81605
81607,Banheiros adaptados|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Pedagógico Alberto Santos Dumont,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Dumont,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81607
81609,Banheiros adaptados|Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Rampa de acesso|Sanitário adaptado,Telefone público adaptado|Telefone móvel atender as necessidades,Maquetes táteis ou mapas em relevo|Obras e reproduções táteis,Vídeos em Braille,Museu Histórico e Pedagógico Índia Vanuíre,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,Tupã,http://museuindiavanuire.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81609
81611,Corrimão nas escadas e rampas,- NÃO INFORMADO -,Guia multimídia (audioguia com monitor),- NÃO POSSUI -,Museu Histórico Municipal de São Miguel do Iguaçu,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,São Miguel do Iguaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81611
81613,Rampa de acesso|Vaga de estacionamento exclusiva para deficientes e/ou idosos,- NÃO INFORMADO -,Tradutor de Língua Brasileira de Sinais (LIBRAS),- NÃO INFORMADO -,Museu da Polícia Civil do Estado de São Paulo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Defesa e segurança pública,SP,São Paulo,http://www.policiacivil.sp.gov.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81613
81615,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Academia Paraibana de Letras - Memorial Augusto dos Anjos,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,PB,João Pessoa,https://www.aplpb.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81615
81614,Banheiros adaptados|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Elevador|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Escola de Enfermagem da UFBA Professora Haydée Guanais Dourado,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://www.enfermagem.ufba.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81614
81616,- NÃO POSSUI -,Rampa de acesso ao 1º piso,- NÃO POSSUI -,- NÃO POSSUI -,Museu Rural do Imigrante,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,RS,Nova Prata,http://museurural.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81616
81619,- NÃO POSSUI -,- NÃO POSSUI -,Texto/Etiquetas em Braille,- NÃO INFORMADO -,Museu Regional Casa dos Ottoni,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,MG,Serro,https://museuregionalcasadosottoni.museus.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81619
81620,Banheiros adaptados|Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Elevador|Elevador adaptado|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,Sinalização tátil,- NÃO INFORMADO -,Geo Museu de Minerais e Pedras Preciosas,PRIVADA – Empresa,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Gramado,https://www.geomuseu.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81620
81623,Banheiros adaptados|Cadeira de rodas para uso do visitante|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Ferroviário de Santiago,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santiago,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81623
81624,Corrimão nas escadas e rampas|Elevador adaptado|Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Pedro Palmeiro,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Santiago,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81624
81628,Banheiros adaptados|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Museu Solar Monjardim,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,ES,Vitória,https://www.gov.br/museus/pt-br/museus-ibram/museu-solar-monjardim-ibram,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81628
81629,Banheiros adaptados|Bebedouro adaptado|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,Bebedouro adaptado,Guia multimídia (audioguia com monitor),- NÃO POSSUI -,Museu da História da Inquisição,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MG,Belo Horizonte,http://www.museudainquisicao.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81629
81630,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Imigrante - Cônego Miguel Giacca,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Nova Veneza (Santa Catarina),https://turismo.novaveneza.sc.gov.br/equipamento/index/codEquipamento/9450,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81630
81631,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Percurso Ávila,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,SC,Siderópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81631
81637,Banheiros adaptados|Circuito de visitação adaptado|Rampa de acesso|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Benjamim Rodrigues,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,TO,Gurupi,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81637
81639,Rampa de acesso,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Major Militão Pereira de Almeida,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,GO,Itumbiara,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81639
81640,Banheiros adaptados|Bebedouro adaptado|Cadeira de rodas para uso do visitante|Elevador|Rampa de acesso,Bebedouro adaptado,Texto/Etiquetas em Braille,- NÃO INFORMADO -,Memorial Minas Gerais - Vale,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Belo Horizonte,http://www.memorialvale.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81640
81642,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura Professor Francisco Portugal Neves - Museu a Centenária Madalena,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RJ,Santa Maria Madalena,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81642
81645,Banheiros adaptados|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Cultura Alberton,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Itá,http://www.ita.sc.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81645
81651,Banheiros adaptados|Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Casarão,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,Antropologia e arqueologia,ES,Castelo,http://www.ifms.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81651
81653,Banheiros adaptados|Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Imigração da Ilha das Flores - MIIF,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,São Gonçalo,http://www.hospedariailhadasflores.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81653
81655,Banheiros adaptados|Bebedouro adaptado|Elevador|Elevador adaptado|Rampa de acesso|Sanitário adaptado,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Museu Terra do Rei,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",MG,Três Corações,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81655
81657,Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu do Índio (Lagoa Seca),PRIVADA – Não informada,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PB,Lagoa Seca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81657
81658,- NÃO INFORMADO -,Rampa de acesso para biblioteca e cineteatro,- NÃO POSSUI -,- NÃO POSSUI -,Museu Amazônico - Universidade Federal do Amazonas,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,AM,Manaus,https://www.museuamazonico.ufam.edu.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81658
81662,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico de Aimorés,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Aimorés,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81662
81667,Banheiros adaptados|Cadeira de rodas para uso do visitante|Rampa de acesso|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Caiçara,PRIVADA – Não informada,Aberto,Museu de Território/Ecomuseu,História,SP,Ubatuba,http://www.muscai.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81667
81677,Rampa de acesso|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,Obras e reproduções táteis,- NÃO INFORMADO -,Parque Histórico General Bento Gonçalves,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,História,RS,Cristal,https://cultura.rs.gov.br/parque-bento-goncalves,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81677
81678,Circuito de visitação adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Centro Juvenil de Artes Plásticas,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Curitiba,http://www.cjap.seec.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81678
81681,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Octaviano Fornari,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Pinhalzinho (São Paulo),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81681
81686,Banheiros adaptados|Bebedouro adaptado|Circuito de visitação adaptado|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Casa do Imigrante - Sapiranga,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Sapiranga,http://www.sapiranga.rs.gov.br/turismo/view/32/casa-do-imigrante,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81686
81685,Banheiros adaptados|Bebedouro adaptado|Circuito de visitação adaptado|Elevador|Sanitário adaptado,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Caixa Cultural Fortaleza,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Fortaleza,https://www.caixacultural.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81685
81693,Banheiros adaptados|Corrimão nas escadas e rampas|Sanitário adaptado,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura de Santa Bárbara,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Santa Bárbara (Minas Gerais),http://www.santabarbara.mg.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81693
81697,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memória Municipal Dr. Sylvio Lamas de Vasconcellos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RJ,Araruama,https://www.araruama.rj.gov.br/novo/?pg=historia,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81697
81700,Circuito de visitação adaptado|Corrimão nas escadas e rampas|Vaga de estacionamento exclusiva para deficientes e/ou idosos,Vaga de estacionamento exclusiva para idosos,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Brinquedim,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Pindoretama,http://www.museubrinquedim.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81700
81704,Cadeira de rodas para uso do visitante|Circuito de visitação adaptado|Corrimão nas escadas e rampas,- NÃO INFORMADO -,- NÃO INFORMADO -,Piso tátil,Planetário de Brasília Luiz Cruls,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",DF,Brasília,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81704
81703,Banheiros adaptados|Cadeira de rodas para uso do visitante|Corrimão nas escadas e rampas|Elevador|Elevador adaptado|Rampa de acesso|Sanitário adaptado,- NÃO INFORMADO -,Tradutor de Língua Brasileira de Sinais (LIBRAS),- NÃO INFORMADO -,Museu de Arte do Espírito Santo Dionísio Del Santo,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",ES,Vitória,https://maesmuseu.wixsite.com/maes,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81703
81705,Corrimão nas escadas e rampas|Rampa de acesso|Vaga de estacionamento exclusiva para deficientes e/ou idosos,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico e Arqueológico Sebastião Paz de Almeida,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Campos Novos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81705
81706,Banheiros adaptados|Bebedouro adaptado|Sanitário adaptado|Vaga de estacionamento exclusiva para deficientes e/ou idosos,--,- NÃO POSSUI -,- NÃO POSSUI -,Reserva Natural Vale,PRIVADA – Empresa,Aberto,Unidade de conservação da natureza,"Educação, esporte e lazer",ES,Linhares,https://vale.com/pt/reserva-natural-vale,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81706
81708,Banheiros adaptados|Bebedouro adaptado|Corrimão nas escadas e rampas|Rampa de acesso|Sanitário adaptado,Bebedouro adaptado,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Chico Xavier,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Uberaba,https://www.memorialchicoxavier.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81708
81709,Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Theatro São João,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Lapa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81709
81716,Circuito de visitação adaptado|Corrimão nas escadas e rampas|Rampa de acesso,- NÃO INFORMADO -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Aratiba,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Aratiba,http://www.pmaratiba.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81716
81723,Bebedouro adaptado|Cadeira de rodas para uso do visitante|Corrimão nas escadas e rampas,Bebedouro adaptado,- NÃO INFORMADO -,- NÃO INFORMADO -,Instituto Museu e Biblioteca de Odontologia de São Paulo,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.apcd.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81723
81726,Banheiros adaptados|Bebedouro adaptado|Corrimão nas escadas e rampas,Bebedouro adaptado,Maquetes táteis ou mapas em relevo|Obras e reproduções táteis|Texto/Etiquetas em Braille,- NÃO INFORMADO -,Museu de Paleontologia Plácido Cidade Nuvens - Universidade Regional do Cariri,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",CE,Santana do Cariri,http://museudepaleontologiaplacidocidadenuvens.urca.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=81726
