ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
82192,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Tancredo Neves,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,MG,São João del Rei,http://www.memorialtancredoneves.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82192
82197,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Arquidiocesano de Arte Sacra de Belo Horizonte,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Belo Horizonte,http://www.arquidiocesebh.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82197
82199,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa do Homem do Mar,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SC,Bombinhas,http://www.chm.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82199
82202,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Imigração Japonesa - Curitiba,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Curitiba,http://www.nikkeicuritiba.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82202
82204,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Padre Pedro de Alcântara e Araújo,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,CE,Russas,https://www.russas.ce.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82204
82210,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico de Peçanha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Peçanha,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82210
82214,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museus Raymundo Ottoni de Castro Maya - Chácara do Céu,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,http://www.museuscastromaya.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82214
82215,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Abelardo Rodrigues,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",BA,Salvador,http://www.ipac.ba.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82215
82217,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Universitário de Arqueologia e Etnografia - Universidade Federal do Rio Grande do Sul,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RS,Porto Alegre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82217
82224,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura Madre Leotávia Zoller,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,RR,Boa Vista (Roraima),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82224
82225,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura de Serra Negra Silvio Bertolini,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Serra Negra,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82225
82228,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Professor Hugo Machado da Silveira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Patrocínio,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82228
82232,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,"Museu de Armas, Veículos e Máquinas Eduardo André Matarazzo",PARTICULAR,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SP,Bebedouro,http://www.museueduardoamatarazzo.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82232
82233,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Geociências da Universidade Federal do Pará,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PA,Belém (Pará),http://www.ig.ufpa.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82233
82256,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Tempostal,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,BA,Salvador,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82256
82262,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Virtual do Transporte Urbano,PRIVADA – Não informada,Aberto,Virtual,História,DF,Brasília,http://www.museudantu.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82262
82264,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Ressaquinha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Ressaquinha,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82264
82267,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico e Cultural Professor Nazareth dos Reis,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Rubinéia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82267
82268,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Jardim Botânico de João Pessoa Benjamim Maranhão,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82268
82271,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Interativo de Anatomia Comparada - Universidade Federal da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Salvador,http://www.medicinaveterinaria.ufba.br/museu.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82271
82272,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Etnográfico de Santana,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,PR,Cruz Machado,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82272
82273,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Arte Pantaneira Manoel Antônio Paes de Barros,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,"Artes, arquitetura e linguística",MS,Aquidauana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82273
82276,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Rodolpho Von Ihering - DNOCS (Departamento Nacional de Obras Contra as Secas),PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,CE,Pentecoste,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82276
82282,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Mineralogia e Petrologia Luiz Englert - Universidade Federal do Rio Grande do Sul,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Porto Alegre,http://www.museumin.ufrgs.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82282
82291,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de História da Medicina da Associação Paulista de Medicina,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.apm.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82291
82296,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Pinhal de São Bento,- NÃO INFORMADA -,Aberto,Clássico/Tradicional,História,PR,Pinhal de São Bento,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82296
82298,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Afro-brasileiro da Universidade Federal da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,BA,Salvador,http://www.ceao.ufba.br/mafro,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82298
82299,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Pesquisa de História Natural e Arqueologia do Maranhão,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Antropologia e arqueologia,MA,São Luís,http://www.cultura.ma.gov.br/portal/cphna,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82299
82304,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Parque Seringal,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PA,Ananindeua,http://www.ananindeua.pa.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82304
82307,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Planetário Professor José Baptista Pereira - Universidade Federal do Rio Grande do Sul,PÚBLICA – Federal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",RS,Porto Alegre,http://www.planetario.ufrgs.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82307
82308,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Cachaça - Maranguape,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,CE,Maranguape,http://site.ipark.tur.br/museu-da-cachaca/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82308
82312,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu dos Pioneiros,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Pedrinhas Paulista,http://www.pedrinhaspaulista.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82312
82316,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura de São Lourenço,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,São Lourenço,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82316
82318,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de História Natural Wladimir Chaves,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Cravinhos,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82318
82322,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Cultura Doutor Mauro Mattos Pereira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,ES,Fundão,http://www.fundao.es.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82322
82323,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Itaú Numismática - Museu Herculano Pires,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,São Paulo,http://www.itaucultural.org.br/numismática,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82323
82334,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Justiça,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PR,Curitiba,http://www.tj.pr.gov.br/museu,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82334
82335,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal de Irati,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,Irati (Paraná),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82335
82336,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Memória Padre Bauer,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PR,São Mateus do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82336
82339,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu do Café Francisco Schmidt,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,SP,Ribeirão Preto,http://www.ribeiraopreto.sp.gov.br/principaln.php?pagina=/scultura/museu/cafe/i14principal.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82339
82340,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Divino Dias Maciel,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Campo Belo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82340
82342,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial do Rio Grande do Sul,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Porto Alegre,https://www.facebook.com/pg/memorial.do.rs/about/?ref=page_internal,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82342
82344,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Edvino Carlos Hölscher,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,Guaraciaba (Santa Catarina),https://turismo.guaraciaba.sc.gov.br/equipamento/index/codEquipamento/6233,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82344
82345,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Centro de Memória Aury Luiz Bodanese,PRIVADA – Fundação,Fechado,Clássico/Tradicional,História,SC,Chapecó,http://www.falb.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82345
82346,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico de Porto Murtinho,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MS,Porto Murtinho,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82346
82359,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico-cultural de Cabaceiras,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PB,Cabaceiras,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82359
82361,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Campos Salles - CCLA,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,SP,Campinas,http://www.ccla.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82361
82371,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Freguesia de Mirim,PRIVADA – Não informada,Fechado,Clássico/Tradicional,História,SC,Imbituba,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82371
82372,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Parque das Dunas,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RN,Natal,http://www.parquedasdunas.rn.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82372
82374,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Aureliano Chaves,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Três Pontas,http://www.trespontas.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82374
82376,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Anne Marie Bühler,- NÃO INFORMADA -,Aberto,Clássico/Tradicional,História,MG,Bocaina de Minas,http://www.hotelbuhler.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82376
82382,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,"Museu e Centro de Ciências, Educação e Artes Luiz de Queiroz - Universidade de São Paulo",PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,Piracicaba,http://www.esalq.usp.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82382
82384,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Militar do Forte do Brum,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PE,Recife,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82384
82386,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Biblioteca Pública e Museu Regional Doutor Alípio de Araújo Silva,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Rio Preto,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82386
82389,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico e Pedagógico Major Novaes,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,SP,Cruzeiro,https://pt-br.facebook.com/pg/museumajornovaes/about/?ref=page_internal,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82389
82396,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Bacia do Paraná,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,PR,Maringá,http://www.mbp.uem.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82396
82398,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Resistência de Mossoró,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RN,Mossoró,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82398
82402,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial da Câmara de Cachoeira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,BA,Cachoeira,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82402
82404,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Odontologia Doutor Solon de Miranda Galvão,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,RN,Natal,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82404
82407,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura Rogério Cardoso,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Mococa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82407
82408,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Imigração (Marechal Floriano),PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,ES,Marechal Floriano,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82408
82409,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Farmácia da Universidade Federal de Ouro Preto,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Ouro Preto,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82409
82411,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Doutor Carlos Barbosa Gonçalves,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,RS,Jaguarão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82411
82413,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Artes Plásticas de Anápolis - MAPA,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",GO,Anápolis,http://www.prefeituradeanapolis.go.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82413
82420,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Polícia Militar de Pernambuco,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,História,PE,Recife,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82420
82421,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Municipal José Chiachiri,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Franca,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82421
82422,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Fundação Ambrosina Rodrigues do Carmo,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,MG,Santa Juliana,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82422
82423,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Padre Guido Roque Lawisch,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SC,São João do Oeste,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82423
82430,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Finlandês da Dona Eva,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,RJ,Itatiaia,http://www.penedo.org/h_cultura.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82430
82451,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Fundação Planetário da Cidade do Rio de Janeiro - Planetário da Gávea,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://planeta.rio/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82451
82462,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Histórico Pedagógico Franco de Godoy,PARTICULAR,Aberto,Clássico/Tradicional,História,SP,Mogi Guaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82462
82463,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Municipal Rômulo César Martins de Laia,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,MG,Ipanema,https://www.museu.ipanema.mg.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82463
82465,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Chácara Dona Catarina,PRIVADA – Empresa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",MG,Cataguases,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82465
82466,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa de Cultura Heloísa Alberto Torres,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RJ,Itaboraí,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82466
82469,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Sacro São José de Ribamar,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",CE,Aquiraz,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82469
82472,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Memorial Cordimariano - Associação Filhas do Coração Imaculado de Maria,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,História,CE,Caucaia,http://memoriacordimariana.blogspot.com/2009/10/padre-julio-maria-msf-o-novo-portal-da.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82472
82475,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Dinâmico de Ciências de Campinas,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Campinas,http://www.abcmc.org.br/mdcc/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82475
82479,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Ecomuseu de Osasco,PÚBLICA – Municipal,Aberto,Museu de Território/Ecomuseu,"Ciências exatas, da terra, biológicas e da saúde",SP,Osasco,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82479
82480,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu da Memória do Trabalhismo Brasileiro,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,RJ,Volta Redonda,http://museudotrabalhismo.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82480
82482,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu de Zoologia da Universidade Estadual de Feira de Santana,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",BA,Feira de Santana,http://www.museuzoo.uefs.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82482
82484,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Museu Antártico - Universidade Federal do Rio Grande (FURG),PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RS,Rio Grande,http://www.museu.furg.br/museu_antartico.html,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82484
82490,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casarão da Fazenda Domit (Fazenda São Jorge),PARTICULAR,Aberto,Clássico/Tradicional,História,SC,Irineópolis,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82490
82491,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Casa da Cultura Coruripense Dona Maria Alice Beltrão Siqueira,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,AL,Coruripe,http://casadaculturacoruripense.blogspot.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82491
82497,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,- NÃO POSSUI -,Espaço Cultural Marcantonio Vilaça,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",DF,Brasília,http://www.tcu.gov.br/espacocultural,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=82497
